veh.pt_type.ConventionalVehicle.fc.history.i,veh.pt_type.ConventionalVehicle.fc.history.pwr_out_max_watts,veh.pt_type.ConventionalVehicle.fc.history.pwr_prop_max_watts,veh.pt_type.ConventionalVehicle.fc.history.eff,veh.pt_type.ConventionalVehicle.fc.history.pwr_propulsion_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_propulsion_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_aux_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_aux_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_fuel_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_fuel_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_loss_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_loss_joules,veh.pt_type.ConventionalVehicle.fc.history.fc_on,veh.pt_type.ConventionalVehicle.fc.history.time_on_seconds,veh.pt_type.ConventionalVehicle.transmission.history.i,veh.pt_type.ConventionalVehicle.transmission.history.eff,veh.pt_type.ConventionalVehicle.transmission.history.pwr_out_watts,veh.pt_type.ConventionalVehicle.transmission.history.pwr_in_watts,veh.pt_type.ConventionalVehicle.transmission.history.pwr_loss_watts,veh.pt_type.ConventionalVehicle.transmission.history.energy_out_joules,veh.pt_type.ConventionalVehicle.transmission.history.energy_loss_joules,veh.history.i,veh.history.pwr_prop_fwd_max_watts,veh.history.pwr_prop_bwd_max_watts,veh.history.pwr_tractive_watts,veh.history.pwr_tractive_for_cyc_watts,veh.history.energy_tractive_joules,veh.history.pwr_aux_watts,veh.history.energy_aux_joules,veh.history.pwr_drag_watts,veh.history.energy_drag_joules,veh.history.pwr_accel_watts,veh.history.energy_accel_joules,veh.history.pwr_ascent_watts,veh.history.energy_ascent_joules,veh.history.pwr_rr_watts,veh.history.energy_rr_joules,veh.history.pwr_whl_inertia_watts,veh.history.energy_whl_inertia_joules,veh.history.pwr_brake_watts,veh.history.energy_brake_joules,veh.history.cyc_met,veh.history.cyc_met_overall,veh.history.speed_ach_meters_per_second,veh.history.dist_meters,veh.history.grade_curr,veh.history.air_density_kilograms_per_cubic_meter,veh.history.mass_kilograms,cyc.time_seconds,cyc.speed_meters_per_second,cyc.dist_meters,cyc.grade,cyc.elev_meters,cyc.pwr_max_chrg_watts
613,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,429100.0,5833.333333333334,14118207.794907568,5833.333333333334,10567540.95579628,true,613.0,613,0.875,0.0,0.0,0.0,0.0,0.0,613,21750.0,0.0,-25125.854740387345,-25125.854740387345,1809735.9796606335,700.0,429100.0,652.7945857291613,990979.0702851118,-26513.889577186943,85412.28486697318,0.0,0.0,1232.9066353897151,731741.433740841,-497.6663843192779,1603.1907677087288,-0.0,-3106833.4842222976,true,true,10.19267737,6492.3331394909965,0.0,1.2,1644.2724500334996,613.0,10.19267737,6492.3331394909965,0.0,121.92,0.0
614,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,429800.0,5833.333333333334,14124041.128240902,5833.333333333334,10573374.289129615,true,614.0,614,0.875,0.0,0.0,0.0,0.0,0.0,614,21750.0,0.0,-21876.7794135761,-21876.7794135761,1787859.2002470575,700.0,429800.0,422.5431528482089,991401.61343796,-22935.327934375055,62476.95693259812,0.0,0.0,1066.5020588662264,732807.9357997072,-430.4966909154778,1172.694076793251,-0.0,-3106833.4842222976,true,true,8.717421431,6501.050560921996,0.0,1.2,1644.2724500334996,614.0,8.717421431,6501.050560921996,0.0,121.92,0.0
615,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,430500.0,5833.333333333334,14129874.461574236,5833.333333333334,10579207.622462949,true,615.0,615,0.875,0.0,0.0,0.0,0.0,0.0,615,21750.0,0.0,-18565.9833478575,-18565.9833478575,1769293.2168991999,700.0,430500.0,254.01222253380163,991655.6256604939,-19356.766059355312,43120.19087324281,0.0,0.0,900.0974821171435,733708.0332818243,-363.3269931531311,809.36708364012,-0.0,-3106833.4842222976,true,true,7.242165497,6508.292726418997,0.0,1.2,1644.2724500334996,615.0,7.242165497,6508.292726418997,0.0,121.92,0.0
616,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,431200.0,5833.333333333334,14135707.79490757,5833.333333333334,10585040.955796283,true,616.0,616,0.875,0.0,0.0,0.0,0.0,0.0,616,21750.0,0.0,-15203.09702329591,-15203.09702329591,1754090.119875904,700.0,431200.0,137.57164586774223,991793.1973063616,-15778.204277615652,27341.98659562716,0.0,0.0,733.6929055936547,734441.726187418,-296.15729714165326,513.2097864984667,-0.0,-3106833.4842222976,true,true,5.766909562,6514.059635980997,0.0,1.2,1644.2724500334996,616.0,5.766909562,6514.059635980997,0.0,121.92,0.0
617,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,431900.0,5833.333333333334,14141541.128240904,5833.333333333334,10590874.289129617,true,617.0,617,0.875,0.0,0.0,0.0,0.0,0.0,617,21750.0,0.0,-11797.75047292642,-11797.75047292642,1742292.3694029774,700.0,431900.0,63.59127321762125,991856.7885795792,-12199.642474485532,15142.344121141628,0.0,0.0,567.288329070166,735009.0145164882,-228.9876007286765,284.22218576979014,-0.0,-3106833.4842222976,true,true,4.291653628,6518.351289608997,0.0,1.2,1644.2724500334996,617.0,4.291653628,6518.351289608997,0.0,121.92,0.0
618,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,432600.0,5833.333333333334,14147374.461574238,5833.333333333334,10596707.62246295,true,618.0,618,0.875,0.0,0.0,0.0,0.0,0.0,618,21750.0,0.0,-8359.573884754705,-8359.573884754705,1733932.7955182227,700.0,432600.0,22.440955219167233,991879.2295347984,-8621.080687894411,6521.263433247217,0.0,0.0,400.88375254667716,735409.8982690348,-161.81790462613696,122.40428114365318,-0.0,-3106833.4842222976,true,true,2.816397693,6521.167687301997,0.0,1.2,1644.2724500334996,618.0,2.816397693,6521.167687301997,0.0,121.92,0.0
619,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,433300.0,5833.333333333334,14153207.794907572,5833.333333333334,10602540.955796285,true,619.0,619,0.875,0.0,0.0,0.0,0.0,0.0,619,21750.0,0.0,-4898.1973793886555,-4898.1973793886555,1729034.5981388341,700.0,433300.0,4.490542508108848,991883.7200773065,-5042.518889615731,1478.7445436314865,0.0,0.0,234.4791760231884,735644.377445058,-94.6482083042216,27.75607283943158,-0.0,-3106833.4842222976,true,true,1.341141759,6522.5088290609965,0.0,1.2,1644.2724500334996,619.0,1.341141759,6522.5088290609965,0.0,121.92,0.0
620,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,434000.0,5833.333333333334,14159041.128240906,5833.333333333334,10608374.289129619,true,620.0,620,0.875,0.0,0.0,0.0,0.0,0.0,620,21750.0,0.0,-1430.7114377061894,-1430.7114377061894,1727603.886701128,700.0,434000.0,0.1507348699615692,991883.8708121765,-1478.7445436315438,-5.729816621169448e-11,0.0,0.0,75.63844389482165,735720.0158889528,-27.75607283942872,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,620.0,0.0,6522.5088290609965,0.0,121.92,0.0
621,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,434700.0,5833.333333333334,14164874.46157424,5833.333333333334,10614207.622462953,true,621.0,621,0.875,0.0,0.0,0.0,0.0,0.0,621,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,434700.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,621.0,0.0,6522.5088290609965,0.0,121.92,0.0
622,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,435400.0,5833.333333333334,14170707.794907574,5833.333333333334,10620040.955796286,true,622.0,622,0.875,0.0,0.0,0.0,0.0,0.0,622,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,435400.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,622.0,0.0,6522.5088290609965,0.0,121.92,0.0
623,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,436100.0,5833.333333333334,14176541.128240908,5833.333333333334,10625874.28912962,true,623.0,623,0.875,0.0,0.0,0.0,0.0,0.0,623,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,436100.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,623.0,0.0,6522.5088290609965,0.0,121.92,0.0
624,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,436800.0,5833.333333333334,14182374.461574242,5833.333333333334,10631707.622462954,true,624.0,624,0.875,0.0,0.0,0.0,0.0,0.0,624,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,436800.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,624.0,0.0,6522.5088290609965,0.0,121.92,0.0
625,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,437500.0,5833.333333333334,14188207.794907575,5833.333333333334,10637540.955796288,true,625.0,625,0.875,0.0,0.0,0.0,0.0,0.0,625,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,437500.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,625.0,0.0,6522.5088290609965,0.0,121.92,0.0
626,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,438200.0,5833.333333333334,14194041.12824091,5833.333333333334,10643374.289129622,true,626.0,626,0.875,0.0,0.0,0.0,0.0,0.0,626,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,438200.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,626.0,0.0,6522.5088290609965,0.0,121.92,0.0
627,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,438900.0,5833.333333333334,14199874.461574243,5833.333333333334,10649207.622462956,true,627.0,627,0.875,0.0,0.0,0.0,0.0,0.0,627,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,438900.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,627.0,0.0,6522.5088290609965,0.0,121.92,0.0
628,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,439600.0,5833.333333333334,14205707.794907577,5833.333333333334,10655040.95579629,true,628.0,628,0.875,0.0,0.0,0.0,0.0,0.0,628,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,439600.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,628.0,0.0,6522.5088290609965,0.0,121.92,0.0
629,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,440300.0,5833.333333333334,14211541.128240911,5833.333333333334,10660874.289129624,true,629.0,629,0.875,0.0,0.0,0.0,0.0,0.0,629,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,440300.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,629.0,0.0,6522.5088290609965,0.0,121.92,0.0
630,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,441000.0,5833.333333333334,14217374.461574245,5833.333333333334,10666707.622462958,true,630.0,630,0.875,0.0,0.0,0.0,0.0,0.0,630,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,441000.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,630.0,0.0,6522.5088290609965,0.0,121.92,0.0
631,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,441700.0,5833.333333333334,14223207.79490758,5833.333333333334,10672540.955796292,true,631.0,631,0.875,0.0,0.0,0.0,0.0,0.0,631,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,441700.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,631.0,0.0,6522.5088290609965,0.0,121.92,0.0
632,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,442400.0,5833.333333333334,14229041.128240913,5833.333333333334,10678374.289129626,true,632.0,632,0.875,0.0,0.0,0.0,0.0,0.0,632,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,442400.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,632.0,0.0,6522.5088290609965,0.0,121.92,0.0
633,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,443100.0,5833.333333333334,14234874.461574247,5833.333333333334,10684207.62246296,true,633.0,633,0.875,0.0,0.0,0.0,0.0,0.0,633,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,443100.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,633.0,0.0,6522.5088290609965,0.0,121.92,0.0
634,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,443800.0,5833.333333333334,14240707.794907581,5833.333333333334,10690040.955796294,true,634.0,634,0.875,0.0,0.0,0.0,0.0,0.0,634,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,443800.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,634.0,0.0,6522.5088290609965,0.0,121.92,0.0
635,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,444500.0,5833.333333333334,14246541.128240915,5833.333333333334,10695874.289129628,true,635.0,635,0.875,0.0,0.0,0.0,0.0,0.0,635,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,444500.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,635.0,0.0,6522.5088290609965,0.0,121.92,0.0
636,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,445200.0,5833.333333333334,14252374.461574249,5833.333333333334,10701707.622462962,true,636.0,636,0.875,0.0,0.0,0.0,0.0,0.0,636,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,445200.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,636.0,0.0,6522.5088290609965,0.0,121.92,0.0
637,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,445900.0,5833.333333333334,14258207.794907583,5833.333333333334,10707540.955796296,true,637.0,637,0.875,0.0,0.0,0.0,0.0,0.0,637,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,445900.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,637.0,0.0,6522.5088290609965,0.0,121.92,0.0
638,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,446600.0,5833.333333333334,14264041.128240917,5833.333333333334,10713374.28912963,true,638.0,638,0.875,0.0,0.0,0.0,0.0,0.0,638,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,446600.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,638.0,0.0,6522.5088290609965,0.0,121.92,0.0
639,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,447300.0,5833.333333333334,14269874.46157425,5833.333333333334,10719207.622462964,true,639.0,639,0.875,0.0,0.0,0.0,0.0,0.0,639,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,447300.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,639.0,0.0,6522.5088290609965,0.0,121.92,0.0
640,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,448000.0,5833.333333333334,14275707.794907585,5833.333333333334,10725040.955796298,true,640.0,640,0.875,0.0,0.0,0.0,0.0,0.0,640,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,448000.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,640.0,0.0,6522.5088290609965,0.0,121.92,0.0
641,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,448700.0,5833.333333333334,14281541.128240919,5833.333333333334,10730874.289129632,true,641.0,641,0.875,0.0,0.0,0.0,0.0,0.0,641,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,448700.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,641.0,0.0,6522.5088290609965,0.0,121.92,0.0
642,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,449400.0,5833.333333333334,14287374.461574253,5833.333333333334,10736707.622462966,true,642.0,642,0.875,0.0,0.0,0.0,0.0,0.0,642,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,449400.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,642.0,0.0,6522.5088290609965,0.0,121.92,0.0
643,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,450100.0,5833.333333333334,14293207.794907587,5833.333333333334,10742540.9557963,true,643.0,643,0.875,0.0,0.0,0.0,0.0,0.0,643,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,450100.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,643.0,0.0,6522.5088290609965,0.0,121.92,0.0
644,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,450800.0,5833.333333333334,14299041.12824092,5833.333333333334,10748374.289129633,true,644.0,644,0.875,0.0,0.0,0.0,0.0,0.0,644,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,450800.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,644.0,0.0,6522.5088290609965,0.0,121.92,0.0
645,22450.0,21750.0,0.12,0.0,3550666.8391112024,700.0,451500.0,5833.333333333334,14304874.461574255,5833.333333333334,10754207.622462967,true,645.0,645,0.875,0.0,0.0,0.0,0.0,0.0,645,21750.0,0.0,0.0,0.0,1727603.886701128,700.0,451500.0,0.0,991883.8708121765,0.0,-5.729816621169448e-11,0.0,0.0,0.0,735720.0158889528,0.0,2.8599345114344032e-12,-0.0,-3106833.4842222976,true,true,0.0,6522.5088290609965,0.0,1.2,1644.2724500334996,645.0,0.0,6522.5088290609965,0.0,121.92,0.0
646,22450.0,21750.0,0.14400000000000002,822.8869954166413,3551489.726106619,700.0,452200.0,10575.604134837784,14315450.065709092,9752.717139421142,10763960.339602388,true,646.0,646,0.875,720.0261209895612,822.8869954166413,102.86087442708015,0.0,0.0,646,21750.0,0.0,720.0261209895612,720.0261209895612,1728323.9128221176,700.0,452200.0,0.044662183692316795,991883.9154743602,657.2197971695749,657.2197971695176,0.0,0.0,50.425629263214425,735770.4415182159,12.336032373079432,12.336032373082292,-720.0261209895612,-3107553.510343287,true,true,0.894094506,6523.402923566997,0.0,1.2,1644.2724500334996,646.0,0.894094506,6523.402923566997,0.0,121.92,0.0
647,23272.88699541664,22572.88699541664,0.196,3297.6994513521227,3554787.425557971,700.0,452900.0,20396.425772204708,14335846.491481297,17098.726320852584,10781059.065923242,true,647.0,647,0.875,2885.487019933107,3297.6994513521227,412.2124314190155,0.0,0.0,647,22572.88699541664,0.0,2885.487019933107,2885.487019933107,1731209.3998420506,700.0,452900.0,1.533169023771379,991885.448643384,2669.955424347497,3327.1752215170145,0.0,0.0,163.88329507724762,735934.3248132932,50.11513148459141,62.4511638576737,-2885.487019933107,-3110438.9973632204,true,true,2.011712638,6525.414636204997,0.0,1.2,1644.2724500334996,647.0,2.011712638,6525.414636204997,0.0,121.92,0.0
648,25747.699451352124,25047.699451352124,0.28625,8131.227654306403,3562918.653212277,700.0,453600.0,30851.45032072106,14366697.941802017,22720.222666414655,10803779.288589656,true,648.0,648,0.875,7114.824197518103,8131.227654306403,1016.4034567883,0.0,0.0,648,25047.699451352124,0.0,7114.824197518103,7114.824197518103,1738324.2240395688,700.0,453600.0,10.388797967520132,991895.8374413516,6669.137891138753,9996.313112655767,0.0,0.0,310.11761991801,736244.4424332111,125.17988849381992,187.63105235149362,-7114.824197518103,-3117553.8215607386,true,true,3.486968573,6528.901604777997,0.0,1.2,1644.2724500334996,648.0,3.486968573,6528.901604777997,0.0,121.92,0.0
649,30581.227654306404,29881.227654306404,0.29250000000000004,8820.10554517276,3571738.75875745,700.0,454300.0,32547.369385206017,14399245.311187223,23727.263840033258,10827506.55242969,true,649.0,649,0.875,7717.592352026166,8820.10554517276,1102.5131931465949,0.0,0.0,649,29881.227654306404,0.0,7717.592352026166,7717.592352026166,1746041.816391595,700.0,454300.0,32.55873189956051,991928.3961732512,7097.973807226208,17094.286919881975,0.0,0.0,453.8306633125313,736698.2730965237,133.2291495878662,320.86020193935985,-7717.592352026166,-3125271.4139127648,true,true,4.55988198,6533.461486757997,0.0,1.2,1644.2724500334996,649.0,4.55988198,6533.461486757997,0.0,121.92,0.0
650,31270.10554517276,30570.10554517276,0.30500000000000005,10716.58343580243,3582455.3421932524,700.0,455000.0,37431.42110099157,14436676.732288213,26714.837665189138,10854221.390094878,true,650.0,650,0.875,9377.010506327126,10716.58343580243,1339.5729294753037,0.0,0.0,650,30570.10554517276,0.0,9377.010506327126,9377.010506327126,1755418.826897922,700.0,455000.0,65.30215866074403,991993.6983319119,8578.361393271975,25672.64831315395,0.0,0.0,572.3308920190467,737270.6039885428,161.01606237536012,481.87626431471995,-9377.010506327126,-3134648.424419092,true,true,5.588090661,6539.049577418997,0.0,1.2,1644.2724500334996,650.0,5.588090661,6539.049577418997,0.0,121.92,0.0
